,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.delta_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power
67,13609.041922193548,5048.643208739783,12206.130296073452,4055.390406393106,2890.6607330934085,4.780803448627134,0.1308937665079529,0.2552341033406231,10455.896696359518,4483.199813681867,11176.462997627275,3025.0001744634524,4.79399085085699,0.1278798668301707,0.0422047911925991,0.3128387020107373,0.2432425217914476,7391.718997020124,4974.287687886135,10742.219217270424,2874.141948998604,2230.277540014044,4.815928316402388,0.105206792805183
68,10773.317834597596,8738.200537382596,2708.7887174610573,5547.4144220347325,2331.7264992161377,4.95151850473995,0.0890388938384175,0.4589634779515074,7472.364846583969,9311.63834251319,2348.31981475121,5697.209450453949,4.787815788989381,0.0839641216514122,0.1641255445221865,0.0348438078980311,0.512587101678868,7139.4150433892255,7944.5005924546,2729.45959608584,6095.746358315291,1836.631863514751,4.737891941205712,0.0643177439873172
69,13318.985110997488,10717.429327594782,7175.113367904326,5069.967202781711,1649.1646378315415,4.648667585768001,0.211787622780827,0.4233410687553768,7778.542668761359,6632.018633833155,6081.236448213092,4783.919709473554,4.838907390736136,0.1243031320644394,0.0806733422390739,0.1396597072884435,0.3936675990031432,6984.604386223301,6779.55424840309,6097.591600735898,3990.683867067297,1787.681994287845,4.781166319657404,0.1240612269519817
70,15002.588540649258,9189.74578516698,4723.587307244692,4973.812962863881,2620.856426366553,4.69550877174503,0.1982028370142107,0.4292130745864721,18880.49125058835,7053.090925385628,5665.522657180995,3883.1068654178057,4.758949520131386,0.1950698645869668,0.0607270298484456,0.1000144871180458,0.2945906576706988,18484.33920615066,5749.347283299763,4704.988969894456,3576.060161008248,2474.672465474612,4.781506440169033,0.1852974382570438
71,11674.77570720526,18942.27138685768,6636.577589913828,8573.82668709763,2133.448281132192,4.808147144495128,0.094725815507094,0.448105386114452,12645.836177485366,9375.04143581884,6680.232367754762,6586.9754211061945,4.948683821637781,0.1350958897102775,0.1267227483212809,0.073462608736723,0.4822593824941544,11563.954150985832,8252.359970668616,6617.623886818929,6639.4990666763,2575.0229033502246,5.00587205150572,0.1432691093162049
72,12067.84388047214,6981.221971152112,13122.812817296624,5227.899306055724,1517.4769531670358,4.693892600391046,0.1700180441644223,0.3173619734848473,12160.332543867864,7511.729782032218,5202.546501548132,5411.175290942388,4.873182276003824,0.2104928897658602,0.1062823661773971,0.0685273838412009,0.3294362724009285,11977.587152914226,7117.271627562896,3848.7889051109855,5061.615415776765,2168.906087468583,4.765500395632664,0.2095166923844688
73,16329.436067670968,6848.235613293875,7772.545029238845,5375.973601221257,1802.6470604630204,4.709244857115385,0.3040608309914363,0.2472896706165526,13997.873532522177,5879.281949606446,4802.6530049743205,5508.282189184367,4.8062155372118,0.2628228491903832,0.1501528261835337,0.0935870861893975,0.2754340982350636,13644.951868072005,7152.956837349555,5820.612497401836,4974.2851537131,2511.0379336122173,4.884938545228328,0.2457064603440197
74,11163.183410365667,8948.650435327261,9697.395615887948,5201.087942278413,1788.204443499038,4.5747684472328665,0.1321160579075817,0.3487352911235408,14776.718897725155,5259.836615621046,6663.551381123488,4832.779082507429,4.616024669310387,0.1554405667959066,0.1095483270411396,0.1021018346745371,0.2146747816702292,13135.15117566064,5309.737407876281,6774.112471425962,4030.977409139908,1825.1206422040093,4.670691695250168,0.1459150783410766
75,30178.05174746908,12325.47698963854,11732.633339249054,10935.924653084094,4334.239003587331,4.705837073957946,0.2172011332317802,0.4479468463761912,35943.33431871037,23182.358432038058,19891.384503028203,14133.913157418228,4.834138478086555,0.1880214047738096,0.0979387521529039,0.1405104728153341,0.3815343636707997,41084.826522652,31114.2495298971,25317.28302312248,14762.94030847918,6370.297923699811,4.781844217578464,0.1707658321854798
76,15616.798953434403,23395.820779519272,12169.874958265922,8000.1500990718,5640.457013184361,4.492733089517372,0.1158088747209184,0.3053294122098646,26408.346894132024,17278.070118877706,9122.458769472543,9574.237653132746,4.478167456419455,0.1588959615213333,0.0814409782585092,0.1178089428523226,0.4990920801277423,36683.3089263778,17542.56232467363,8615.532252578023,11789.30077380943,8169.843943903709,4.564269081244682,0.161673819773469
77,40387.13361538491,12221.479386042967,12015.176329077229,9567.124743563038,3532.2035720520707,4.702668337573739,0.2833234404235972,0.3554767439492341,45329.45815617403,14835.081524676169,9938.644601444204,10931.431977674072,4.846778239783888,0.2205025871328981,0.1549751605087016,0.0903093561164199,0.3709055659854726,42955.37504698206,11188.714937604478,9795.8164688806,12622.697615033936,6407.822942978673,4.938873239216398,0.2075191488249946
78,18684.96915287218,21694.296369162545,24961.110660578783,9663.20013374072,2845.807959651609,4.727094383092807,0.0913256917358199,0.2894343148408433,33099.664612831664,16684.09578682037,14771.58328341756,10449.315560104702,4.707542843853984,0.2087537509646297,0.1245575638674309,0.1640453822078979,0.3279075444119296,39940.49140463532,17575.420539426566,10502.933209593228,11733.039482510056,4270.461866560026,4.776393484892754,0.2395668809772196
79,24321.61092436309,19303.149801226657,12984.242058698534,6949.801218707416,8563.360184762523,4.72926423502797,0.1019141045231094,0.3476711643848058,32510.683209705287,20911.47834473552,8745.003621897491,10538.423047871793,4.655711664000961,0.1213248080115506,0.0700385212978553,0.032181213593867,0.4261652448243424,40517.00745025415,20836.512985173864,10699.25277228539,13984.05633546535,8959.062619352257,4.651890692292291,0.1116602236858922
80,23781.852173561794,11972.212137287464,14883.179130394888,12355.09181196465,4648.774180536327,4.981134147076998,0.1778097746025903,0.4182346950908907,27872.55397388492,5943.969529469243,17442.018345366538,13424.278660511349,4.930603678083359,0.2034949269990281,0.0247076174243027,0.0509671353373104,0.4049967039796907,30212.839671289377,7561.337126645463,18465.608276126088,15295.101127137224,5809.766404034412,4.930905072769288,0.2084806243023853
81,30002.90606066132,28896.426817513384,21372.733231524253,9146.50153825918,2599.6172335205856,4.288742709403888,0.219048101396689,0.2504202073477048,31892.397571461443,27933.412415710067,18834.907287013044,10928.098030064437,4.808721295704888,0.1382458144018472,0.0668336270875775,0.273856535323805,0.2880263542228114,38668.645141682384,33712.157856077145,20903.659066504744,12870.719695976288,4717.004129443804,4.9236552523015495,0.1348253236339142
82,20108.841775836707,10617.330689760533,16011.12432317316,4890.969826685203,2591.9508096385816,4.40736217864015,0.3106206223540839,0.2001948816615654,19614.02852981691,11091.169640806544,11116.213691104058,6756.208806380007,4.5138776766764845,0.3309182436888912,0.0515565167753928,0.0998535628996198,0.2980501336312886,28596.356061742263,10469.603062266968,11537.065503423615,8223.75497658999,2625.468007288053,4.363704583642996,0.3451856099963528
83,29657.28047968846,16501.851076128925,11675.656554602254,7710.744481595422,3718.076059379418,4.714741993648773,0.2572826774323775,0.4464376432089529,34597.002838586544,39558.98012971919,14061.01248215954,7691.47148614262,4.619818755198475,0.1862195102660248,0.2078106867927938,0.137056892470732,0.3831918841198209,40707.77053769268,49829.7658990275,13877.989644238667,7514.124270640414,4481.075810192967,4.530426352487961,0.1785246990097908
84,10968.626682593997,33807.28897727903,15637.715750340818,7071.357861036138,4154.129630026986,4.7629608056857045,0.0797386510746661,0.2564626435630531,28396.8666821872,13028.237861035152,12337.94088017295,11422.817561072952,4.8888561799581165,0.2054564960090097,0.0968423724995076,0.0527938547887096,0.4481191799896079,41851.15563716894,9199.245123729592,14918.487507222562,12926.066556404714,5963.617836704473,4.761870238527578,0.2381339002056462
85,9773.710717357584,37111.83667065148,9087.827484329184,11344.638158246542,5029.460827290746,4.506948727773764,0.0915137034146289,0.3638391862434362,10794.1015885384,23138.78316407203,14110.59267372673,13309.038540855736,5.011467579285952,0.1263275360098987,0.112173959860386,0.1205141820558215,0.4099990842446554,19231.68897968872,19252.63820020193,21151.889662303834,15040.61830768118,5400.483061826371,4.847831443258463,0.1807709510049741
86,23783.425004724195,18648.90816974328,8722.209314995258,11927.45947384086,3418.804621841441,4.658950423693419,0.2890997386117516,0.3455955985917395,28717.05280374508,13426.656490145242,9861.324698473194,12182.589429893304,4.76743428540708,0.232624989398043,0.059088036056551,0.1002074593051285,0.4057543021818966,32601.444745926023,17469.492837151534,12427.145550445106,12365.195287291652,3995.102892707112,4.754308911548768,0.2311345978828535
87,21554.24430052209,15766.072547087864,17261.219745797516,11599.488375221312,3541.993464523999,4.856415024118742,0.1265328289233449,0.3678486346930446,28498.25932765281,19781.530354248745,11535.595471970097,11781.284237955522,4.969957790768611,0.1735100844094329,0.1315885759151764,0.0667273493508541,0.3449243226324163,50570.174643514605,32161.795813380624,11878.45202873934,13871.15585943504,6294.387344112966,4.939265332202082,0.1648646157943548
88,25947.09950280476,20390.33640607776,21656.83013455432,10620.986676833094,4317.586176436446,4.8151820457691885,0.1619759007070202,0.3131222476006033,32722.32671587784,27738.854915865544,15235.840212471672,12693.148421392536,4.649703920657366,0.2059048799808679,0.1876152157174173,0.0918256693781393,0.378651248349825,45354.72102415965,29573.27272071329,17273.043555452055,14896.693417971874,6859.471242628104,4.734594207892674,0.2318053824073659
89,23852.8367572366,18199.04490807541,12034.433138019784,9557.983069470169,3265.1816700882355,5.03486017421197,0.1684323445141721,0.3914926877759717,31397.621983072982,25707.733146736755,5841.78520325859,9721.19159896112,4.962438345032188,0.1203780803047612,0.1356731579413702,0.0529478263584428,0.4278491872537884,33473.43272898554,26050.168868389133,7738.690343312181,11917.537318069251,5895.6563061989245,5.042416226261572,0.1467430546143717
90,19744.494815824462,19595.410322490763,11763.42624581021,9693.06091630337,4679.8464505857455,4.922636585614041,0.1543607462950467,0.3315705191840247,25078.096394082306,19564.960842963326,9775.648229293323,10048.741940028844,4.873717333355262,0.1617166123936461,0.0934243752163937,0.1468027841317011,0.3669013341572645,31148.38298305362,15785.812013544084,11970.569558203157,13167.686905711058,4935.375944573753,4.841197185862829,0.1594432134844772
91,14415.927752722211,22645.520405237094,20090.35920008252,8474.821712000596,4505.487818026607,4.953259299552386,0.0638284259518542,0.3085908460526926,20390.328792653767,22293.04532788348,18281.96517056904,10885.916015381545,4.897034952378156,0.0616638302811141,0.2469670314301322,0.1712471832963114,0.2831275708847485,25299.11067279909,27828.26923718665,16215.084428976685,12852.22184988366,8179.483265338563,4.844590608152785,0.0590271642154362
92,21460.22915268236,9855.032635706211,12909.283193127638,7884.2053569845775,4358.616811566925,4.703457871763221,0.2469773795250121,0.2418289895662285,23322.13797678108,10037.017079843788,11746.553689110004,10381.398010847894,4.698683032912867,0.2163621873566778,0.091068555515119,0.087252354726776,0.2784908790140087,26430.307089993286,13866.007043853571,16673.30744815081,12553.586177475505,5991.545346511523,4.9043674768929,0.1812063520930407
93,26156.66013589093,22145.61014012332,10438.871339182111,11072.927140568132,4232.979516587646,4.778464153978925,0.14770011070143,0.2513174518007466,29696.83583596,17265.04898646198,11321.114297284434,11060.01596418904,4.783784416569851,0.1440426006716655,0.1670105350261919,0.1060648140012669,0.3102889562718399,38588.55636559712,16000.986416302176,14504.628400090603,12033.10029645498,5951.455151354159,4.691158358060473,0.1778899641135203
94,13714.428568668443,21143.20852836149,24278.395160199867,11449.695375526811,2850.638927604317,4.89538908263706,0.0763017459213835,0.4954502873953049,29926.692667220617,21883.509708625577,12873.632832097195,14382.139588188886,4.624105710278475,0.1816915849247359,0.0651277598331373,0.0387452992518966,0.5177467986727976,49150.321540114994,29651.171842637308,13228.52085281378,18344.45899031881,4899.763800820811,4.626726534598796,0.1706736127119408
95,34998.56774544209,20271.2724417104,17874.84783555767,10868.743336903057,3530.147934280897,4.881968237253316,0.1881609797360512,0.3016188619043632,32618.37533852442,26272.56391642157,17730.94589121047,12814.83313049579,4.89929469585484,0.0889687884792677,0.19231197342119,0.1010238934945881,0.3137870094542143,41414.6977370431,30420.343533147046,22013.2244621509,15365.53425732341,4143.684029628124,4.93339658330653,0.1196015380618209
96,26786.79680076032,8453.738463935459,12991.369721017289,7550.620304672998,3801.196634632661,4.430962824286629,0.2541001255193217,0.1870389653340362,35603.50465399042,7829.441615482848,14479.903374935764,10006.575760762302,4.566871279530718,0.2198379121070885,0.0604795813570639,0.1638433592260552,0.2173844376236804,50061.45843097034,10594.976211420802,17423.39913952893,12505.901186975876,3764.768390533239,4.659182492901057,0.2901101051451709
97,33983.05543762006,15581.13196463447,17446.605173312662,7447.400952353697,3625.954837427956,4.925869812321996,0.0452152318846062,0.409157875228097,37549.03425200367,17477.805285860937,16126.087845148411,11641.672891389144,4.918663992274395,0.1323663750954952,0.1008987289889698,0.1033853018237758,0.4139335392995041,41949.631927412825,19771.276662919103,18179.83201177842,12928.816072035655,6241.095656907923,5.01738503611391,0.1394409437989083
98,19844.84835868612,20132.98523299592,20064.142018719675,7764.710245414553,3752.1849919463966,4.641936520455257,0.1092386605838764,0.3516353511567692,25354.57976653181,19522.675781630514,22129.28540872901,9652.60677488132,4.734908849268231,0.0889454550576992,0.0910414886045697,0.2192266492930149,0.3061335566626773,23939.37636789748,30277.338125623784,23788.58315202565,11761.265467769552,5892.192469074804,4.687084288873542,0.0741517602288512
99,18888.06114811704,23312.691651173995,10728.124718797522,11772.82765514677,4501.634288151892,4.794040054163114,0.1096054418332849,0.2806945225242038,10559.095009694016,24160.06901462097,6526.455797724626,12213.117447576518,4.91810934612317,0.0076250276925733,0.0808934763332537,0.1016042436669075,0.4784824089011451,14144.026969249537,22835.78743052233,7916.200065358757,13082.28183915467,5345.16254864961,4.78396383429,0.0121935630362294
100,10937.592264861998,15979.136805129145,8133.533888518061,6790.278448398895,2813.550714140328,4.951280716563071,0.0714331082596478,0.4628900607933008,9475.69316233559,12716.702600940262,6405.484177346127,5954.22489891538,4.841256183320231,0.0834585227585043,0.1187782460966603,0.1861244298784337,0.4387390667339896,8543.31668762502,9780.363721292812,5605.379422624716,5662.168720190791,2384.6208405201987,4.973332853814214,0.107804046539282
